sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,source_labels
live_surveillance_20260629T1003Z_capture_1240,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1240.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1241,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1241.jpg,28,48,932,82,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1242,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1242.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1246,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1246.jpg,28,48,932,82,29,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1249,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1249.jpg,28,48,932,83,232,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1250,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1250.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1251,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1251.jpg,28,48,937,84,232,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1252,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1252.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1253,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1253.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1254,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1254.jpg,28,48,943,84,235,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1255,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1255.jpg,28,48,937,84,235,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1256,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1256.jpg,28,48,943,84,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1257,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1257.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1258,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1258.jpg,28,48,937,83,232,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1259,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1259.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1260,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1260.jpg,28,48,937,83,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1261,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1261.jpg,28,48,937,84,232,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1262,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1262.jpg,28,48,943,84,235,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1263,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1263.jpg,28,48,943,84,235,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1264,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1264.jpg,28,48,943,84,235,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1265,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1265.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1266,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1266.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1267,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1267.jpg,28,48,948,85,235,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1268,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1268.jpg,28,48,948,85,235,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1269,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1269.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1270,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1270.jpg,28,48,943,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1271,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1271.jpg,28,48,943,84,235,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1272,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1272.jpg,28,48,948,84,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1273,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1273.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1274,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1274.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1275,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1275.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1276,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1276.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1277,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1277.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1278,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1278.jpg,28,48,948,85,238,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1279,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1279.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1280,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1280.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1281,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1281.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1282,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1282.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1283,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1283.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1284,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1284.jpg,28,48,948,85,238,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1285,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1285.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1286,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1286.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1287,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1287.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1288,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1288.jpg,28,48,954,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1289,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1289.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1290,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1290.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1291,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1291.jpg,28,48,948,85,238,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1292,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1292.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1293,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1293.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1294,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1294.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1295,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1295.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1296,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1296.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1297,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1297.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1298,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1298.jpg,28,48,948,85,238,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1299,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1299.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1300,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1300.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1301,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1301.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1302,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1302.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1303,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1303.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1304,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1304.jpg,28,48,948,85,238,true,test,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1305,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1305.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1306,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1306.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1307,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1307.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1308,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1308.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1309,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1309.jpg,28,48,948,85,238,true,validation,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
live_surveillance_20260629T1003Z_capture_1310,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1310.jpg,28,48,948,85,238,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T20:15:49+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_environment.csv
