sample_id,image_path,label,source,split,origin,position
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_tvoc_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1212_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_co2_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_2_1.png,1,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_hcho_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_2_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_tvoc_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1215_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_co2_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_2_1.png,1,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_hcho_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_2_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_tvoc_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1218_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_co2_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_2_1.png,1,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_hcho_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_2_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_tvoc_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1221_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_2_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_2_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_3_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_co2_3_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,co2_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_2_1.png,1,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_hcho_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,hcho_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_0_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_1_0.png,0,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_2_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_2
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_tvoc_3_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,tvoc_3
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_temp_0_2.png,2,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_temp_1_7.png,7,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,temp_1
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_humidity_0_4.png,4,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_0
real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/train/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1224_humidity_1_5.png,5,real,train,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/merged_labels.csv,humidity_1
