split,sample_id,crop_path,position,expected,predicted,confidence_percent
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1362_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1362_tvoc_2_4.png,tvoc_2,4,2,82
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1369_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1369_hcho_3_7.png,hcho_3,7,8,75
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1369_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1369_tvoc_2_4.png,tvoc_2,4,2,79
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_co2_3_9.png,co2_3,9,5,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_hcho_3_7.png,hcho_3,7,8,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1371_tvoc_2_4.png,tvoc_2,4,2,82
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1375_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1375_co2_3_9.png,co2_3,9,5,51
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1375_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1375_tvoc_2_4.png,tvoc_2,4,2,83
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1379_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1379_tvoc_2_4.png,tvoc_2,4,2,82
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1383_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1383_tvoc_2_4.png,tvoc_2,4,2,58
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1385_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1385_co2_3_9.png,co2_3,9,5,48
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1385_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1385_tvoc_2_4.png,tvoc_2,4,2,80
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1390_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1390_co2_3_9.png,co2_3,9,5,49
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1390_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1390_tvoc_2_4.png,tvoc_2,4,2,82
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1392_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1392_co2_3_9.png,co2_3,9,5,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1392_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1392_tvoc_2_4.png,tvoc_2,4,2,82
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1402_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1402_tvoc_1_0.png,tvoc_1,0,2,83
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1405_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1405_tvoc_1_0.png,tvoc_1,0,2,79
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_co2_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_co2_2_6.png,co2_2,6,2,74
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_co2_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_co2_3_5.png,co2_3,5,9,54
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1409_tvoc_1_0.png,tvoc_1,0,2,28
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1411_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1411_tvoc_1_0.png,tvoc_1,0,2,81
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1416_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1416_tvoc_1_0.png,tvoc_1,0,2,83
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1418_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1418_tvoc_1_0.png,tvoc_1,0,2,79
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1424_tvoc_1_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1424_tvoc_1_2.png,tvoc_1,2,0,30
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_co2_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_co2_3_9.png,co2_3,9,5,51
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_tvoc_1_0.png,tvoc_1,0,2,81
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1434_tvoc_2_4.png,tvoc_2,4,2,80
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1447_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1447_tvoc_1_0.png,tvoc_1,0,2,77
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1449_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1449_tvoc_1_0.png,tvoc_1,0,2,81
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1455_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1455_tvoc_1_0.png,tvoc_1,0,2,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1457_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1457_tvoc_1_0.png,tvoc_1,0,2,80
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_co2_3_0.png,co2_3,0,4,42
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_hcho_0_0.png,hcho_0,0,3,28
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_hcho_1_0.png,hcho_1,0,3,38
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_tvoc_2_3.png,tvoc_2,3,0,67
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1525_tvoc_3_6.png,tvoc_3,6,5,58
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_0_0.png,co2_0,0,1,44
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_1_4.png,co2_1,4,5,60
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_co2_3_0.png,co2_3,0,6,82
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_hcho_0_0.png,hcho_0,0,5,47
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_hcho_1_0.png,hcho_1,0,6,71
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_0_0.png,tvoc_0,0,3,67
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_2_3.png,tvoc_2,3,0,59
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1528_tvoc_3_6.png,tvoc_3,6,3,60
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_co2_2_0.png,co2_2,0,5,94
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_hcho_0_0.png,hcho_0,0,1,86
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1534_hcho_2_1.png,hcho_2,1,3,95
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_1_4.png,co2_1,4,0,72
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_2_0.png,co2_2,0,4,45
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_co2_3_0.png,co2_3,0,1,96
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_hcho_0_0.png,hcho_0,0,2,77
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_hcho_3_3.png,hcho_3,3,5,45
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_0_0.png,tvoc_0,0,3,53
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_1_0.png,tvoc_1,0,1,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_2_3.png,tvoc_2,3,0,89
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_tvoc_3_6.png,tvoc_3,6,0,60
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_temp_0_2.png,temp_0,2,1,96
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1536_humidity_1_5.png,humidity_1,5,3,42
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_co2_0_0.png,co2_0,0,4,57
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_co2_1_4.png,co2_1,4,0,94
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_hcho_0_0.png,hcho_0,0,1,77
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_hcho_1_0.png,hcho_1,0,3,93
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_tvoc_0_0.png,tvoc_0,0,1,72
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1541_tvoc_3_6.png,tvoc_3,6,0,73
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1543_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1543_tvoc_2_3.png,tvoc_2,3,1,74
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1543_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1543_tvoc_3_6.png,tvoc_3,6,0,76
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_co2_0_0.png,co2_0,0,1,56
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_co2_1_4.png,co2_1,4,5,42
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_hcho_0_0.png,hcho_0,0,1,96
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_hcho_2_1.png,hcho_2,1,3,57
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1555_tvoc_2_3.png,tvoc_2,3,1,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_1_4.png,co2_1,4,5,35
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_2_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_2_5.png,co2_2,5,0,96
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_co2_3_6.png,co2_3,6,5,61
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_hcho_1_0.png,hcho_1,0,3,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_hcho_3_3.png,hcho_3,3,0,63
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_tvoc_0_0.png,tvoc_0,0,6,65
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1562_tvoc_3_6.png,tvoc_3,6,5,42
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_co2_1_4.png,co2_1,4,6,39
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_co2_3_0.png,co2_3,0,1,56
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_hcho_0_0.png,hcho_0,0,8,53
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_hcho_3_3.png,hcho_3,3,0,88
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_tvoc_0_0.png,tvoc_0,0,3,36
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1582_tvoc_2_3.png,tvoc_2,3,0,54
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_0_0.png,co2_0,0,1,56
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_1_4.png,co2_1,4,3,33
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_2_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_2_5.png,co2_2,5,0,92
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_co2_3_6.png,co2_3,6,5,42
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1584_tvoc_2_3.png,tvoc_2,3,5,46
