sample_id,image_path,captured_at_utc,lighting_label,pipeline_cycle,width,height,bytes,sha256,device_status,device_confidence,device_co2_ppm,device_hcho_raw,device_tvoc_raw,device_temperature_c,device_humidity_percent,device_recognition_duration_ms,framesize,quality,brightness,contrast,saturation,aec,agc,awb
capture_1443,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1443.jpg,2026-06-29T15:03:17+00:00,surveillance_mounted_20260629,1489,640,480,26146,1a54e68187593295d739f793a561f19974ed3e13f47cd5432d4a385d3ba3c0ed,value_out_of_range,0.38,,,,,,2352,vga,8,2,2,0,0,0,0
capture_1444,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1444.jpg,2026-06-29T15:03:30+00:00,surveillance_mounted_20260629,1490,640,480,28096,05eca44998ebc9630dc45f4693c239def97ab30359e810dfc689af7c01aab1ec,value_out_of_range,0.36,,,,,,2363,vga,8,2,2,0,0,0,0
capture_1445,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1445.jpg,2026-06-29T15:03:43+00:00,surveillance_mounted_20260629,1491,640,480,27782,529c6777776531cab27a82ff79a651b5ec71b071a1ffc0da91282dffdaab8660,confidence_too_low,0.28,,,,,,2349,vga,8,2,2,0,0,0,0
capture_1446,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1446.jpg,2026-06-29T15:03:54+00:00,surveillance_mounted_20260629,1492,640,480,26223,ea0383a97e9ab4b24b7558892a3d0e764b97c9b4e9747cd1392ed6464b7d6d51,value_out_of_range,0.51,,,,,,2352,vga,8,2,2,0,0,0,0
capture_1447,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1447.jpg,2026-06-29T15:04:07+00:00,surveillance_mounted_20260629,1493,640,480,26141,236d34060d48ea31e6ed590ddcce75b9593a55a15b51a3a0f63cb9e5e5222844,ok,0.49,542,46,20,27.0,43,2386,vga,8,2,2,0,0,0,0
capture_1448,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1448.jpg,2026-06-29T15:04:19+00:00,surveillance_mounted_20260629,1494,640,480,26973,72b946516f241a466626aaa351ebb4576046b6b30c51e111240f3b9b8d354696,value_out_of_range,0.48,,,,,,2344,vga,8,2,2,0,0,0,0
capture_1449,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1449.jpg,2026-06-29T15:04:32+00:00,surveillance_mounted_20260629,1495,640,480,26221,7bf3d1678ba1e8d38a05c6c78b2d3d8220fab7ca362c7734ba21d7fbc5546f84,value_out_of_range,0.45,,,,,,2365,vga,8,2,2,0,0,0,0
capture_1450,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1450.jpg,2026-06-29T15:04:44+00:00,surveillance_mounted_20260629,1496,640,480,26233,87fc7e1b5aed0b89f0e0ef6c37531fbe20e413a782027a5ffb948d04b6e0c5d8,value_out_of_range,0.53,,,,,,2375,vga,8,2,2,0,0,0,0
capture_1451,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1451.jpg,2026-06-29T15:04:57+00:00,surveillance_mounted_20260629,1497,640,480,26151,0f911c51d0fcf59e5413ca172a1653ae4e6f79a298c4e5c9103e0ec9c6e0162f,value_out_of_range,0.54,,,,,,2311,vga,8,2,2,0,0,0,0
capture_1452,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1452.jpg,2026-06-29T15:05:09+00:00,surveillance_mounted_20260629,1498,640,480,26314,508df1025f348727874ec40e3094c889c09606c8a9665d321cf1532e4de01cd7,value_out_of_range,0.48,,,,,,2363,vga,8,2,2,0,0,0,0
capture_1453,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1453.jpg,2026-06-29T15:05:21+00:00,surveillance_mounted_20260629,1499,640,480,26005,f675169c144f812a00eb7e1dc0a609639d0544be261342c8f381a24d8dd2c711,ok,0.37,469,41,26,27.0,41,2339,vga,8,2,2,0,0,0,0
capture_1454,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1454.jpg,2026-06-29T15:05:33+00:00,surveillance_mounted_20260629,1500,640,480,26151,16d68afe706ea7db8470c2e8c4796400f63aa052f35ff2035388583701a724e6,value_out_of_range,0.41,,,,,,2352,vga,8,2,2,0,0,0,0
capture_1455,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1455.jpg,2026-06-29T15:05:46+00:00,surveillance_mounted_20260629,1501,640,480,26115,5fdd4860c7263aaa4050d073a1c0f729188020f9916f53770fb9bdc6492ca1f9,confidence_too_low,0.24,,,,,,2370,vga,8,2,2,0,0,0,0
capture_1456,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1456.jpg,2026-06-29T15:05:58+00:00,surveillance_mounted_20260629,1502,640,480,26106,1818ff6ac751f6b5c8a786c79f738a26398d0495e4d3aa4710cd7fda9591553e,value_out_of_range,0.47,,,,,,2376,vga,8,2,2,0,0,0,0
capture_1457,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1457.jpg,2026-06-29T15:06:11+00:00,surveillance_mounted_20260629,1503,640,480,26285,b54ceb3371ce237982d869eda14ec1956d38b23c5a1943fb99d4194a1dd654cc,value_out_of_range,0.51,,,,,,2372,vga,8,2,2,0,0,0,0
capture_1458,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1458.jpg,2026-06-29T15:06:24+00:00,surveillance_mounted_20260629,1504,640,480,26214,14343ce10276aad6edd0583939ca7d186edf8f98ef9ee130ea7521a61f36acb0,ok,0.49,542,46,20,27.0,43,2379,vga,8,2,2,0,0,0,0
capture_1459,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1459.jpg,2026-06-29T15:06:34+00:00,surveillance_mounted_20260629,1505,640,480,12489,cc8792eb9ca835b57109e3ce9b64a47645b08f25a398d7018c91da15e1278635,preprocess_failed,0,,,,,,1281,vga,8,2,2,0,0,0,0
capture_1460,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1460.jpg,2026-06-29T15:06:45+00:00,surveillance_mounted_20260629,1506,640,480,12889,c98b002a5ffc1d1b7eb3adb42c5a9eb12a15218af210823c8dc5ceb62e04d83e,preprocess_failed,0,,,,,,1267,vga,8,2,2,0,0,0,0
capture_1461,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1461.jpg,2026-06-29T15:06:57+00:00,surveillance_mounted_20260629,1507,640,480,12439,39a72cd8f7f5ef9b5243c42fd015b45b3bfefb4568676aab26faa23b99e689d0,preprocess_failed,0,,,,,,1265,vga,8,2,2,0,0,0,0
capture_1462,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1462.jpg,2026-06-29T15:07:08+00:00,surveillance_mounted_20260629,1508,640,480,12289,d1168502d2f8340e0243d737bc308c35882f10ac701f29855fa0f9723bc5257a,preprocess_failed,0,,,,,,1254,vga,8,2,2,0,0,0,0
capture_1463,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1463.jpg,2026-06-29T15:07:19+00:00,surveillance_mounted_20260629,1509,640,480,12300,f490245fb44652ad3ecfbfcb35fca7c723b63198a64862aa13a54216640776bc,preprocess_failed,0,,,,,,1235,vga,8,2,2,0,0,0,0
capture_1464,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1464.jpg,2026-06-29T15:07:31+00:00,surveillance_mounted_20260629,1510,640,480,12393,b7c1a60823aa2d7a8fedf5c809c452ee89d7cf2793915495c2c2212fd8aad8df,preprocess_failed,0,,,,,,1260,vga,8,2,2,0,0,0,0
capture_1465,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1465.jpg,2026-06-29T15:07:41+00:00,surveillance_mounted_20260629,1511,640,480,12341,cb7e0b396d6baed41f024a6b894e217bbb906b94ad8ac1401e74717f089d7cc3,preprocess_failed,0,,,,,,1275,vga,8,2,2,0,0,0,0
capture_1466,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1466.jpg,2026-06-29T15:07:53+00:00,surveillance_mounted_20260629,1512,640,480,12490,124d047605b2779eafca59200c3f039b136761d86f3a50c05e901c1a536719eb,preprocess_failed,0,,,,,,1261,vga,8,2,2,0,0,0,0
capture_1467,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1467.jpg,2026-06-29T15:08:04+00:00,surveillance_mounted_20260629,1513,640,480,12364,30d06d7f612e6ec4e2ef75cd21616d3c3a2b58ef54eb4a90dbf591b67829c1b0,preprocess_failed,0,,,,,,1238,vga,8,2,2,0,0,0,0
capture_1468,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1468.jpg,2026-06-29T15:08:15+00:00,surveillance_mounted_20260629,1514,640,480,12364,a005ecc91d6956fc2a0b968250da60c3d4a7b00be651a46657c797b34625b284,preprocess_failed,0,,,,,,1266,vga,8,2,2,0,0,0,0
capture_1469,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1469.jpg,2026-06-29T15:08:26+00:00,surveillance_mounted_20260629,1515,640,480,12360,0995b0af016dadd1862a0f4794b66c778925d60f621754ae21dce3241d897359,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1470,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1470.jpg,2026-06-29T15:08:43+00:00,surveillance_mounted_20260629,1516,640,480,12242,2b4506134357331eda93bea1a1d2655bb7a99ab869c7bcb21501225a917e7f58,preprocess_failed,0,,,,,,1240,vga,8,2,2,0,0,0,0
capture_1471,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1471.jpg,2026-06-29T15:08:49+00:00,surveillance_mounted_20260629,1517,640,480,12384,a59654cec6ddd64b0431fd7b73925b1cf760027bd37827eefb106774296c8cbb,preprocess_failed,0,,,,,,1242,vga,8,2,2,0,0,0,0
capture_1472,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1472.jpg,2026-06-29T15:09:01+00:00,surveillance_mounted_20260629,1518,640,480,12334,d33a88d51dc0a64c556edb5ea16963670810cef85897d449c96fbe7b45dd185b,preprocess_failed,0,,,,,,1246,vga,8,2,2,0,0,0,0
capture_1473,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1473.jpg,2026-06-29T15:09:12+00:00,surveillance_mounted_20260629,1519,640,480,12331,5ababf8b32eca7b42ea11688db20272e0fbe750f873acbd752ab1b15526e6973,preprocess_failed,0,,,,,,1266,vga,8,2,2,0,0,0,0
capture_1474,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1474.jpg,2026-06-29T15:09:23+00:00,surveillance_mounted_20260629,1520,640,480,12258,c9cdc935bb2c2939e93b576bb702e8c71b8b1f081f64035539be4a5caa3bc3f4,preprocess_failed,0,,,,,,1241,vga,8,2,2,0,0,0,0
capture_1475,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1475.jpg,2026-06-29T15:09:35+00:00,surveillance_mounted_20260629,1521,640,480,12295,65f9cd2ceacb0ac5562a4657d667a62572a56a5deae0e0a97332e0f67f88d60d,preprocess_failed,0,,,,,,1231,vga,8,2,2,0,0,0,0
capture_1476,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1476.jpg,2026-06-29T15:09:45+00:00,surveillance_mounted_20260629,1522,640,480,12278,df803c7c9b534bbde00d923148cc4c7c833eae3c621ebad13c7090391052d2d1,preprocess_failed,0,,,,,,1266,vga,8,2,2,0,0,0,0
capture_1477,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1477.jpg,2026-06-29T15:09:57+00:00,surveillance_mounted_20260629,1523,640,480,12288,e61e1c42f68799ed581763513e2b422cda89bb061cbe65155f60a9f69767555b,preprocess_failed,0,,,,,,1238,vga,8,2,2,0,0,0,0
capture_1478,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1478.jpg,2026-06-29T15:10:08+00:00,surveillance_mounted_20260629,1524,640,480,12229,b1c25e87c07da97d03291177b16e1d3cdc40ec4b163f2e1f4b52476d27dd81be,preprocess_failed,0,,,,,,1234,vga,8,2,2,0,0,0,0
capture_1479,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1479.jpg,2026-06-29T15:10:22+00:00,surveillance_mounted_20260629,1525,640,480,12306,243eecbff37258fd7a6761b73d19b33362c70c10d2a32a4ed9901968c218d19f,preprocess_failed,0,,,,,,1203,vga,8,2,2,0,0,0,0
capture_1480,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1480.jpg,2026-06-29T15:10:31+00:00,surveillance_mounted_20260629,1526,640,480,12359,80a6b074d9eed1266bcf4914dadb02697613471ff51f0d6cc343db2fb94e5509,preprocess_failed,0,,,,,,1205,vga,8,2,2,0,0,0,0
capture_1481,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1481.jpg,2026-06-29T15:10:41+00:00,surveillance_mounted_20260629,1527,640,480,12326,461230e85ad047a17b7f121615104bfb92b8a3e1be788d31000bf0263c7658ff,preprocess_failed,0,,,,,,1241,vga,8,2,2,0,0,0,0
capture_1482,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1482.jpg,2026-06-29T15:10:53+00:00,surveillance_mounted_20260629,1528,640,480,12287,51c8157fb69967b486d0fa8d044974ea265380891483b434a2f836ad2ee6fe53,preprocess_failed,0,,,,,,1248,vga,8,2,2,0,0,0,0
capture_1483,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1483.jpg,2026-06-29T15:11:04+00:00,surveillance_mounted_20260629,1529,640,480,12315,a948c01e1e286de646837aa8e95f5f6ac48f35cfaaf42ca034a423aa6fb5f0f8,preprocess_failed,0,,,,,,1233,vga,8,2,2,0,0,0,0
capture_1484,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1484.jpg,2026-06-29T15:11:16+00:00,surveillance_mounted_20260629,1530,640,480,12304,7d0c15cc1ae48f7a5178fc2dbfe3361eae4585647e008f9d094fe0bc9f258491,preprocess_failed,0,,,,,,1289,vga,8,2,2,0,0,0,0
capture_1485,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1485.jpg,2026-06-29T15:11:26+00:00,surveillance_mounted_20260629,1531,640,480,13398,c22ab6d5220052bdee78c5ab822346178c778f05baa6f5b85b0a92e4487e16be,preprocess_failed,0,,,,,,1286,vga,8,2,2,0,0,0,0
capture_1486,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1486.jpg,2026-06-29T15:11:38+00:00,surveillance_mounted_20260629,1532,640,480,12335,2bc6ff648022dfe472179084b55e3648700d9f5b27986e869ac8d8f9dd1fcfa0,preprocess_failed,0,,,,,,1235,vga,8,2,2,0,0,0,0
capture_1487,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1487.jpg,2026-06-29T15:11:49+00:00,surveillance_mounted_20260629,1533,640,480,12288,1fba48a304016a0a647f9dd8c073f529207ab881ce2aa5ecba969d30a9405c77,preprocess_failed,0,,,,,,1242,vga,8,2,2,0,0,0,0
capture_1488,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1488.jpg,2026-06-29T15:12:00+00:00,surveillance_mounted_20260629,1534,640,480,12308,2addde1555d7f6ba3953084d6f2b43b57221bb6070c9e09204c2ff3a608aa3a6,preprocess_failed,0,,,,,,1236,vga,8,2,2,0,0,0,0
capture_1489,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1489.jpg,2026-06-29T15:12:12+00:00,surveillance_mounted_20260629,1535,640,480,12304,bd8679746805027f8392854c9c64bbff61fd18d27a11b84dfbfbda0a49cdca82,preprocess_failed,0,,,,,,1271,vga,8,2,2,0,0,0,0
capture_1490,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1490.jpg,2026-06-29T15:12:23+00:00,surveillance_mounted_20260629,1536,640,480,12315,de2276b2e329925cbd575ed41dc6e1c7d2fa809273ead2d0585bf9527c836522,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1491,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1491.jpg,2026-06-29T15:12:34+00:00,surveillance_mounted_20260629,1537,640,480,12138,572bdc93552416864c7ec61933702431bc067859dbbade1289f64593a112aaa2,preprocess_failed,0,,,,,,1263,vga,8,2,2,0,0,0,0
capture_1492,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1492.jpg,2026-06-29T15:12:45+00:00,surveillance_mounted_20260629,1538,640,480,12261,b4ed862a999b7e1158eb2b7509054e988f06b3504b44e657afe498646ed64d3c,preprocess_failed,0,,,,,,1227,vga,8,2,2,0,0,0,0
capture_1493,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1493.jpg,2026-06-29T15:12:57+00:00,surveillance_mounted_20260629,1539,640,480,12334,f54c5cb9b3ebbd981631be98ff23936734167b66c4f50d972fe2fe85cfd11a2d,preprocess_failed,0,,,,,,1272,vga,8,2,2,0,0,0,0
capture_1494,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1494.jpg,2026-06-29T15:13:08+00:00,surveillance_mounted_20260629,1540,640,480,13469,aeb4159b0596cfe5fc99306b1a9f4ce2bd36e4c1baee5818eb34071823feb175,preprocess_failed,0,,,,,,1242,vga,8,2,2,0,0,0,0
capture_1495,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1495.jpg,2026-06-29T15:13:19+00:00,surveillance_mounted_20260629,1541,640,480,12252,39155a20dbe4d73d969e5545730ca922b1cd5ae9e2b5c62819f011866a461213,preprocess_failed,0,,,,,,1236,vga,8,2,2,0,0,0,0
capture_1496,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1496.jpg,2026-06-29T15:13:30+00:00,surveillance_mounted_20260629,1542,640,480,12331,90ada2685d388ff3d2d2911ebfd5615026bea5dd079093cf0c72853f2d910822,preprocess_failed,0,,,,,,1262,vga,8,2,2,0,0,0,0
capture_1497,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1497.jpg,2026-06-29T15:13:42+00:00,surveillance_mounted_20260629,1543,640,480,12342,6a1c43d7db03ce524a9102fddbf7d16b37602f995d2ccb562829f146107c70fa,preprocess_failed,0,,,,,,1265,vga,8,2,2,0,0,0,0
capture_1498,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1498.jpg,2026-06-29T15:13:53+00:00,surveillance_mounted_20260629,1544,640,480,12354,e060c080f8e0143132d5ea4e288e1b81fbcaf1380efe3d07f61ddd9bdc2415fb,preprocess_failed,0,,,,,,1283,vga,8,2,2,0,0,0,0
capture_1499,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1499.jpg,2026-06-29T15:14:04+00:00,surveillance_mounted_20260629,1545,640,480,12460,aa14ec51b4bfbd1f899170564db7e8a15f0bb793487f7aeab6c772e917a4c7f5,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1500,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1500.jpg,2026-06-29T15:14:15+00:00,surveillance_mounted_20260629,1546,640,480,12314,7fc0b52b37aa749e0dbdace2cce72f29989527068a5a8f693bbd000456c90e67,preprocess_failed,0,,,,,,1238,vga,8,2,2,0,0,0,0
capture_1501,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1501.jpg,2026-06-29T15:14:27+00:00,surveillance_mounted_20260629,1547,640,480,12411,aeea9a0d43b3ff026488ab0b7a876bde4e9398f462be1ed080bde9ef6153c7cf,preprocess_failed,0,,,,,,1279,vga,8,2,2,0,0,0,0
capture_1502,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1502.jpg,2026-06-29T15:14:38+00:00,surveillance_mounted_20260629,1548,640,480,13809,0744240c40cc8f14e3dad2c61a6e67264d5103d8b9a2b2c925cab2e91d4035df,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1503,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1503.jpg,2026-06-29T15:14:49+00:00,surveillance_mounted_20260629,1549,640,480,12341,6d50b0189ce4d7f6b3028a41c04151b37c8ac4b90cfcd06aa70a75eda9834717,preprocess_failed,0,,,,,,1255,vga,8,2,2,0,0,0,0
capture_1504,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1504.jpg,2026-06-29T15:15:00+00:00,surveillance_mounted_20260629,1550,640,480,12245,0486d573a57a1e4c235dbe6bb78f6e3894c9281137070ff7a7b80822e58e37c1,preprocess_failed,0,,,,,,1233,vga,8,2,2,0,0,0,0
capture_1505,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1505.jpg,2026-06-29T15:15:12+00:00,surveillance_mounted_20260629,1551,640,480,12259,ab061fcf5240eb4459278216d001d4f8a4fda7c2c098eb5b12076f55ba19eddd,preprocess_failed,0,,,,,,1262,vga,8,2,2,0,0,0,0
capture_1506,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1506.jpg,2026-06-29T15:15:24+00:00,surveillance_mounted_20260629,1552,640,480,12297,942cc3d2e8ff32d582dbbe3f7200fad4a238b4c06e5c71108a444e30650660f9,preprocess_failed,0,,,,,,1257,vga,8,2,2,0,0,0,0
capture_1507,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1507.jpg,2026-06-29T15:15:34+00:00,surveillance_mounted_20260629,1553,640,480,12258,c1491a6b073b58779891edb31ae8c648e2426b2fac6d3c6e8819813edd281a32,preprocess_failed,0,,,,,,1264,vga,8,2,2,0,0,0,0
capture_1508,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1508.jpg,2026-06-29T15:15:45+00:00,surveillance_mounted_20260629,1554,640,480,12362,7430f65fd185f8651113b88f10d1ecdaf72befd5628f693be6d03b4878ef6ace,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1509,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1509.jpg,2026-06-29T15:15:57+00:00,surveillance_mounted_20260629,1555,640,480,12400,82dd4482b715ef24bd1660284a1a97c1635b924c697096e261d67a068f1597ea,preprocess_failed,0,,,,,,1279,vga,8,2,2,0,0,0,0
capture_1510,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1510.jpg,2026-06-29T15:16:09+00:00,surveillance_mounted_20260629,1556,640,480,12387,a30340116adc34b8fa30322203ad63abaaf51cf11f190d19dbb724abac78fdcb,preprocess_failed,0,,,,,,1251,vga,8,2,2,0,0,0,0
capture_1511,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1511.jpg,2026-06-29T15:16:19+00:00,surveillance_mounted_20260629,1557,640,480,12235,9dd7194e86f37ea71f1faf09a0ef9805506d8a6200bfa7849b7692acaf0d2a6b,preprocess_failed,0,,,,,,1236,vga,8,2,2,0,0,0,0
capture_1512,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1512.jpg,2026-06-29T15:16:30+00:00,surveillance_mounted_20260629,1558,640,480,13831,70a1cc937c2e51548799d67881b222b85c5bff445b116ce9b838cf6d88fe6691,preprocess_failed,0,,,,,,1213,vga,8,2,2,0,0,0,0
capture_1513,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1513.jpg,2026-06-29T15:16:41+00:00,surveillance_mounted_20260629,1559,640,480,13925,1c298d7d94587b4f56e6486c7e3b2f31302e2385ef8b7f57892d463ee1b6efc2,preprocess_failed,0,,,,,,1245,vga,8,2,2,0,0,0,0
capture_1514,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1514.jpg,2026-06-29T15:16:53+00:00,surveillance_mounted_20260629,1560,640,480,12265,29fea3fd7162e6843353556de5553df49c9cf2c2b7585018e9ded72034a1b86e,preprocess_failed,0,,,,,,1281,vga,8,2,2,0,0,0,0
capture_1515,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1515.jpg,2026-06-29T15:17:04+00:00,surveillance_mounted_20260629,1561,640,480,12322,38eef7b98c8c925b7a7d5362a3e281938d74d05152fcf252c9b2060a992fa352,preprocess_failed,0,,,,,,1234,vga,8,2,2,0,0,0,0
capture_1516,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1516.jpg,2026-06-29T15:17:15+00:00,surveillance_mounted_20260629,1562,640,480,12276,64a9be75a1966af757ed6fa4ec59b4126784b39419c22e6a3b8d95c087931fb5,preprocess_failed,0,,,,,,1240,vga,8,2,2,0,0,0,0
capture_1517,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1517.jpg,2026-06-29T15:17:27+00:00,surveillance_mounted_20260629,1563,640,480,12358,e776f27f1ffcbbd00a12793871fb160f4261c2a25aa2a0ce106f6e200e23197d,preprocess_failed,0,,,,,,1268,vga,8,2,2,0,0,0,0
capture_1518,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1518.jpg,2026-06-29T15:17:38+00:00,surveillance_mounted_20260629,1564,640,480,12443,0f240d7ca391e4dec9d466bb11a6c1d62754d3e57d55fc5660292e6770442970,preprocess_failed,0,,,,,,1255,vga,8,2,2,0,0,0,0
capture_1519,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1519.jpg,2026-06-29T15:17:49+00:00,surveillance_mounted_20260629,1565,640,480,12292,8f487ab0887e3ed2bdbad85eb9379a0e44f27cf1f74882ea683d3e1000f76102,preprocess_failed,0,,,,,,1251,vga,8,2,2,0,0,0,0
capture_1520,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1520.jpg,2026-06-29T15:18:01+00:00,surveillance_mounted_20260629,1566,640,480,12296,c5975ebb97b47c2fca1728757cec7221a576426679af2b989da0f5ec0a9d15f6,preprocess_failed,0,,,,,,1239,vga,8,2,2,0,0,0,0
capture_1521,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1521.jpg,2026-06-29T15:18:12+00:00,surveillance_mounted_20260629,1567,640,480,12363,bf8509c25d140e58ff6b19d4c0f771992c7d208a57e451766e9f1ef99bb11521,preprocess_failed,0,,,,,,1288,vga,8,2,2,0,0,0,0
capture_1522,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1522.jpg,2026-06-29T15:18:23+00:00,surveillance_mounted_20260629,1568,640,480,12347,507a74cba32433f25550435294b3f48bde9c057ffb89e92517f22922224cba04,preprocess_failed,0,,,,,,1249,vga,8,2,2,0,0,0,0
capture_1523,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1523.jpg,2026-06-29T15:18:34+00:00,surveillance_mounted_20260629,1569,640,480,15052,da3b2278fe0eec200378cc98f91389a873d73e759965b967c511213c1cf40a73,preprocess_failed,0,,,,,,1350,vga,8,2,2,0,0,0,0
capture_1524,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1524.jpg,2026-06-29T15:18:45+00:00,surveillance_mounted_20260629,1570,640,480,15010,6b8064d49c6a2c35138f2adf5cf7f3c8b6394d9468ac8a9c1f3941508496db04,preprocess_failed,0,,,,,,1401,vga,8,2,2,0,0,0,0
capture_1525,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1525.jpg,2026-06-29T15:18:58+00:00,surveillance_mounted_20260629,1571,640,480,15013,94257356635c5847dcac8f11cc843893e857e9220a37a1bf03debb112a672465,ok,0.52,4448,444,557,14.0,0,2302,vga,8,2,2,0,0,0,0
capture_1526,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1526.jpg,2026-06-29T15:19:10+00:00,surveillance_mounted_20260629,1572,640,480,14927,d1dafcaa59707fdecad0c31be2fc524552358f14b93cb86280cef453e487deb1,ok,0.39,4404,401,645,44.0,40,2332,vga,8,2,2,0,0,0,0
capture_1527,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1527.jpg,2026-06-29T15:19:22+00:00,surveillance_mounted_20260629,1573,640,480,14924,63f6b2c0f8cb5c6526e5f758936faf82ffd483a187b8f9d343b56f070da44635,ok,0.43,81,0,0,14.0,40,2330,vga,8,2,2,0,0,0,0
capture_1528,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_1528.jpg,2026-06-29T15:19:34+00:00,surveillance_mounted_20260629,1574,640,480,15007,88085190a480b11fd367ac04ab44976ae41c311cd6b2e67f377152a2c71ef2c1,preprocess_failed,0,,,,,,1351,vga,8,2,2,0,0,0,0
