sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,consensus_status,consensus_reason,consensus_models,consensus_votes
capture_0276,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0276.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0277,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0277.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0278,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0278.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0279,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0279.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0280,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0280.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0281,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0281.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0282,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0282.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0283,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0283.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0284,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0284.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0285,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0285.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0286,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0286.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0287,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0287.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0288,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0288.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0289,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0289.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0290,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0290.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0291,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0291.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0292,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0292.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0293,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0293.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0294,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0294.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0295,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0295.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0296,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0296.jpg,,,,,,false,test,co2_ppm:8200:neighbor_median=450;tvoc_raw:0:neighbor_median=36;temperature_c:2:neighbor_median=21,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0297,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0297.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0298,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0298.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0299,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0299.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0300,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0300.jpg,,,,,,false,test,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
