sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds
capture_1085,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1085.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:12+00:00,1,4.3
capture_1088,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1088.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:04:27+00:00,1,4.2
capture_1091,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1091.jpg,27,45,58,0,36,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:25:11+00:00,1,15.8
capture_1094,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1094.jpg,27,45,585,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:12:16+00:00,1,16.4
capture_1097,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1097.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:55+00:00,1,4.3
capture_1100,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1100.jpg,27,45,580,8,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:08:24+00:00,1,4.2
capture_1103,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1103.jpg,27,45,580,13,47,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:04+00:00,1,4.3
capture_1105,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1105.jpg,-1,-1,585,36,0,false,train,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:44+00:00,1,4.2
capture_1108,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1108.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:32+00:00,1,4.2
capture_1111,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1111.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:59+00:00,1,4.3
capture_1114,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1114.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:04+00:00,1,4.3
capture_1117,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1117.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:07+00:00,1,4.2
capture_1120,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1120.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:13:05+00:00,1,16.2
capture_1123,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1123.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:42:15+00:00,1,16.4
capture_1126,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1126.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:09+00:00,1,4.3
capture_1129,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1129.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:26+00:00,1,4.3
capture_1132,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1132.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:15+00:00,1,4.3
capture_1135,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1135.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:25:28+00:00,1,16.0
capture_1138,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1138.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:51+00:00,1,4.3
capture_1141,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1141.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:04:01+00:00,1,4.3
capture_1144,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1144.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:33+00:00,1,4.2
capture_1147,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1147.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:07+00:00,1,4.3
capture_1150,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1150.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:35+00:00,1,4.3
capture_1153,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1153.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:47+00:00,1,4.3
capture_1156,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1156.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:34+00:00,1,4.3
capture_1159,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1159.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:15:30+00:00,1,16.0
capture_1162,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1162.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:03+00:00,1,4.3
capture_1165,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1165.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:29:47+00:00,1,16.0
capture_1168,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1168.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:05+00:00,1,4.3
capture_1171,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1171.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:44+00:00,1,4.3
capture_1174,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1174.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:36+00:00,1,4.3
capture_1177,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1177.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:22:47+00:00,1,16.0
capture_1180,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1180.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:11:06+00:00,1,4.3
capture_1183,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1183.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:11+00:00,1,4.2
capture_1186,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1186.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:12:49+00:00,1,16.4
capture_1189,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1189.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:48+00:00,1,4.3
capture_1192,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1192.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:52+00:00,1,4.3
capture_1195,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1195.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:21+00:00,1,4.3
capture_1197,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1197.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:15+00:00,1,4.3
capture_1200,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1200.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:04:58+00:00,1,4.3
capture_1203,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1203.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:38:57+00:00,1,16.5
capture_1206,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1206.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:28+00:00,1,4.3
capture_1209,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1209.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:23:35+00:00,1,16.0
capture_1212,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1212.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:01:14+00:00,1,4.2
capture_1215,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1215.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:20+00:00,1,4.3
capture_1218,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1218.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:01:54+00:00,1,4.2
capture_1221,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1221.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:43+00:00,1,4.2
capture_1224,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1224.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:55+00:00,1,4.3
capture_1227,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1227.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:53:53+00:00,1,4.3
capture_1230,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1230.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:29+00:00,1,4.3
capture_1233,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1233.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:16:02+00:00,1,16.0
capture_1236,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1236.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:30+00:00,1,4.2
capture_1239,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1239.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:12:32+00:00,1,16.4
capture_1242,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1242.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:05+00:00,1,4.3
capture_1245,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1245.jpg,27,45,574,0,36,true,train,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:09:34+00:00,1,4.3
capture_1248,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1248.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:13:38+00:00,1,16.1
capture_1251,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1251.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:08:29+00:00,1,4.2
capture_1254,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1254.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:18+00:00,1,4.3
capture_1257,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1257.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:13:21+00:00,1,16.1
capture_1260,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1260.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:51+00:00,1,4.3
capture_1263,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1263.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:18+00:00,1,4.3
capture_1266,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1266.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:58+00:00,1,4.3
capture_1269,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1269.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:42+00:00,1,4.3
capture_1272,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1272.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:24:07+00:00,1,16.0
capture_1275,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1275.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:54+00:00,1,4.3
capture_1278,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1278.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:08+00:00,1,4.3
capture_1281,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1281.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:01+00:00,1,4.3
capture_1284,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1284.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:29+00:00,1,4.3
capture_1287,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1287.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:03:12+00:00,1,4.3
capture_1290,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1290.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:16+00:00,1,4.3
capture_1293,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1293.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:21+00:00,1,4.3
capture_1296,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1296.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:29:14+00:00,1,16.0
capture_1299,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1299.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:02:55+00:00,1,4.3
capture_1302,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1302.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:37+00:00,1,4.3
capture_1305,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1305.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:26+00:00,1,4.3
capture_1308,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1308.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:59+00:00,1,4.3
capture_1311,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1311.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:47:13+00:00,1,16.4
capture_1314,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1314.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:01+00:00,1,4.3
capture_1317,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1317.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:13+00:00,1,4.3
capture_1320,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1320.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:24:56+00:00,1,16.0
capture_1323,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1323.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:31+00:00,1,4.3
capture_1326,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1326.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:48:03+00:00,1,16.4
capture_1329,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1329.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:49:43+00:00,1,4.3
capture_1332,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1332.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:29+00:00,1,4.3
capture_1334,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1334.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:57+00:00,1,4.3
capture_1337,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1337.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:31:34+00:00,1,4.4
capture_1340,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1340.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:19+00:00,1,4.3
capture_1343,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1343.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:17+00:00,1,4.3
capture_1346,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1346.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:41+00:00,1,4.3
capture_1349,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1349.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:55:47+00:00,1,4.2
capture_1352,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1352.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:08:46+00:00,1,4.3
capture_1355,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1355.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:39:13+00:00,1,16.4
capture_1358,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1358.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:14+00:00,1,4.3
capture_1361,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1361.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:14+00:00,1,4.3
capture_1364,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1364.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:22+00:00,1,4.3
capture_1367,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1367.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:28:26+00:00,1,16.0
capture_1370,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1370.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:43+00:00,1,4.3
capture_1373,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1373.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:11:19+00:00,1,4.3
capture_1376,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1376.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:27+00:00,1,4.3
capture_1379,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1379.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:46+00:00,1,4.3
capture_1382,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1382.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:01:49+00:00,1,4.3
capture_1385,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1385.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:46+00:00,1,4.3
capture_1388,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1388.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:36+00:00,1,4.2
capture_1391,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1391.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:27+00:00,1,4.3
capture_1394,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1394.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:11:43+00:00,1,14.3
capture_1397,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1397.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:35+00:00,1,4.3
capture_1400,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1400.jpg,27,45,574,0,36,true,validation,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:49:39+00:00,1,4.3
capture_1403,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1403.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:45:34+00:00,1,16.4
capture_1406,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1406.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:08+00:00,1,4.3
capture_1409,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1409.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:10:18+00:00,1,4.3
capture_1412,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1412.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:46:07+00:00,1,16.4
capture_1415,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1415.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:27+00:00,1,4.3
capture_1418,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1418.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:30+00:00,1,4.3
capture_1421,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1421.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:48:52+00:00,1,16.4
capture_1424,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1424.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:53+00:00,1,4.3
capture_1426,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1426.jpg,-1,-1,574,0,8,false,test,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:31:48+00:00,1,4.2
capture_1429,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1429.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:49:56+00:00,1,4.3
capture_1432,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1432.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:14:58+00:00,1,16.1
capture_1435,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1435.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:36+00:00,1,4.3
capture_1438,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1438.jpg,27,49,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:37:50+00:00,1,4.3
capture_1441,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1441.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:48+00:00,1,4.3
